ANO,MES,EMPRESA,ORIGEM,DESTINO
2020,4,AZU,SBPA,SBFL
2020,4,AZU,SBPA,SBFL
2020,4,AZU,SBPA,SBFL
2020,4,AZU,SBPA,SBFL
2020,4,AZU,SBPA,SBFN
2020,4,AZU,SBPA,SBFN
2020,4,AZU,SBPA,SBFN
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBFZ
2020,4,AZU,SBPA,SBGL
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGO
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBGR
2020,4,AZU,SBPA,SBHT
2020,4,AZU,SBPA,SBHT
2020,4,AZU,SBPA,SBIL
2020,4,AZU,SBPA,SBIL
2020,4,AZU,SBPA,SBIP
2020,4,AZU,SBPA,SBIP
2020,4,AZU,SBPA,SBIP
2020,4,AZU,SBPA,SBIZ
2020,4,AZU,SBPA,SBIZ
2020,4,AZU,SBPA,SBJE
2020,4,AZU,SBPA,SBJE
2020,4,AZU,SBPA,SBJI
2020,4,AZU,SBPA,SBJI
2020,4,AZU,SBPA,SBJI
2020,4,AZU,SBPA,SBJI
2020,4,AZU,SBPA,SBJI
2020,4,AZU,SBPA,SBJI
2020,4,AZU,SBPA,SBJP
2020,4,AZU,SBPA,SBJP
2020,4,AZU,SBPA,SBJP
2020,4,AZU,SBPA,SBJP
2020,4,AZU,SBPA,SBJP
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBJU
2020,4,AZU,SBPA,SBKG
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBKP
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBLO
2020,4,AZU,SBPA,SBMA
2020,4,AZU,SBPA,SBMA
2020,4,AZU,SBPA,SBMA
2020,4,AZU,SBPA,SBMA
2020,4,AZU,SBPA,SBMA
2020,4,AZU,SBPA,SBMA
2020,4,AZU,SBPA,SBMG
2020,4,AZU,SBPA,SBMG
2020,4,AZU,SBPA,SBMG
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBMK
2020,4,AZU,SBPA,SBML
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMO
2020,4,AZU,SBPA,SBMQ
2020,4,AZU,SBPA,SBMQ
2020,4,AZU,SBPA,SBMQ
2020,4,AZU,SBPA,SBMS
2020,4,AZU,SBPA,SBMS
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNF
2020,4,AZU,SBPA,SBNM
2020,4,AZU,SBPA,SBNM
2020,4,AZU,SBPA,SBPG
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPJ
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPL
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBPV
2020,4,AZU,SBPA,SBQV
2020,4,AZU,SBPA,SBQV
2020,4,AZU,SBPA,SBQV
2020,4,AZU,SBPA,SBQV
2020,4,AZU,SBPA,SBQV
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRF
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
2020,4,AZU,SBPA,SBRJ
